,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID
535,Inhale,89.0,0.4059146404023431,0.9254091835512981,0.5297977512641253,-0.09388798452392498,-0.04974164307149646,2,2,hbo,False,S2_D2 hbo,NDARVX753BR6
539,control,89.0,0.4059146404023431,0.22377779348671614,0.4520041072894174,1.2250791230257772,0.5537407953621687,2,2,hbo,False,S2_D2 hbo,NDARVX753BR6
618,ild_0__itd_50,89.0,0.4059146404023431,0.47335645388922043,0.6844132670408447,0.7200900702010327,0.49283919750995997,2,2,hbo,False,S2_D2 hbo,NDARVX753BR6
619,ild_0__itd_500,89.0,0.4059146404023431,0.19938558504214657,0.592340777544648,1.2929182060663915,0.7658481754829978,2,2,hbo,False,S2_D2 hbo,NDARVX753BR6
620,ild_10__itd_0,89.0,0.4059146404023431,0.008315548346572329,0.6006362651084391,2.6992782062915244,1.6212843803155481,2,2,hbo,True,S2_D2 hbo,NDARVX753BR6
621,ild_70n__itd_0,89.0,0.4059146404023431,0.006519788409200294,0.8405400293344646,2.7860593587760394,2.3417944151531715,2,2,hbo,True,S2_D2 hbo,NDARVX753BR6
712,Exhale,89.0,0.5403979778140034,0.025573235787617277,0.682906324702043,2.270779447280791,1.5507296465514617,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
713,Inhale,89.0,0.5403979778140034,0.8875403707299003,0.6112932642656913,-0.14182298926577214,-0.08669543805619194,3,3,hbo,False,S3_D3 hbo,NDARVX753BR6
717,control,89.0,0.5403979778140034,0.2924955850666632,0.5215331049389403,1.0589335456200761,0.5522688999712393,3,3,hbo,False,S3_D3 hbo,NDARVX753BR6
796,ild_0__itd_50,89.0,0.5403979778140034,8.621535433215029e-06,0.7896923290404199,4.722882164104603,3.7296238159552226,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
797,ild_0__itd_500,89.0,0.5403979778140034,6.889010536669922e-07,0.6834568976538128,5.345604085395597,3.653489984290022,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
798,ild_10__itd_0,89.0,0.5403979778140034,0.0006284564500484064,0.6930284287889408,3.544922576098461,2.4567321230919608,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
799,ild_70n__itd_0,89.0,0.5403979778140034,0.003977068571819035,0.969835106041601,2.95701434628013,2.8678163220911252,3,3,hbo,True,S3_D3 hbo,NDARVX753BR6
890,Exhale,89.0,0.5720677128204816,0.06817407907657838,0.7026321146908378,1.8462896444245174,1.2972623971937935,4,3,hbo,False,S4_D3 hbo,NDARVX753BR6
891,Inhale,89.0,0.5720677128204816,0.41644566512846337,0.6289505067253082,0.8164097651111074,0.5134813354621208,4,3,hbo,False,S4_D3 hbo,NDARVX753BR6
895,control,89.0,0.5720677128204816,0.0025980063092261637,0.536597619833744,3.099139257079153,1.662990748881991,4,3,hbo,True,S4_D3 hbo,NDARVX753BR6
