,time,condition,epoch,S1_D1 hbo,S1_D1 hbr,S1_D2 hbo,S1_D2 hbr,S2_D1 hbo,S2_D1 hbr,S2_D2 hbo,S2_D2 hbr,S3_D3 hbo,S3_D3 hbr,S4_D3 hbo,S4_D3 hbr,S5_D4 hbo,S5_D4 hbr,S5_D5 hbo,S5_D5 hbr,S6_D4 hbo,S6_D4 hbr,S6_D5 hbo,S6_D5 hbr,S7_D6 hbo,S7_D6 hbr,S7_D7 hbo,S7_D7 hbr,S8_D6 hbo,S8_D6 hbr,S8_D7 hbo,S8_D7 hbr
4978,7.666666666666667,speech,95,-2407392.9874296505,-205067.43184053333,-4487786.088406146,2231809.552296795,-1999564.6133081464,-648024.8928739276,-1914988.865010322,-169941.98754789284,1781529.7132186696,-111351.36759588348,-1717114.1735844698,1254312.8076217498,1007837.8767507034,-1000465.8682927241,1137816.2926453557,-430579.09971468186,-1006586.2122913289,-842004.098137852,-3194870.049660863,303482.15883145493,-2168410.369140454,820582.5409528484,-5466712.553407205,330921.23659314564,1575216.4697864961,-596102.6343185004,1299333.1175533105,-491701.24175744486
4979,8.0,speech,95,-1881559.118775745,-169766.4928191837,-4120225.5916213877,2274682.610878102,-956106.259701045,-751782.8769214083,-1059160.4770001972,-138084.92517880572,1841113.4048980945,142343.73491388085,-1361567.9026421618,1279195.0275589593,2567702.6488877186,-803327.943713402,2992650.11616925,-1132496.1692940232,-498533.2644355371,-895307.4350578795,-2599911.602379085,164266.0654020458,-1306086.6626832911,494256.95782580203,-3896467.9068766613,112221.67041620707,1645825.3966039158,-622822.8775927289,1357575.5996302075,-513741.70264723717
4980,8.333333333333334,speech,95,-2148038.4085276257,-616619.0920491655,-4693786.439722417,1990196.8073733519,-1283661.031235528,-896508.9909817298,-1947212.0067061249,-292381.08256071573,2147940.6759211514,-428800.01002746815,-2267306.157277,1125582.2150931018,883404.4632946245,-635424.5856611584,1612629.2486923453,-610260.5970434448,-1418754.343562202,-1069602.6638085921,-3678291.0541443657,-102721.28301866798,-2534105.4828786114,958971.0258613846,-5774305.49154574,422632.8906471672,1848232.0285259206,-699418.7796839477,1524532.7417837086,-576922.6013776067
4981,8.666666666666666,speech,95,-1816725.633827025,-973412.0755820205,-4540918.19734926,1752844.8449955836,-1606846.3049444545,-964333.0423914667,-2553234.7686832673,-274697.29536206985,3080273.4788220185,-562311.6643741785,-2530226.429289665,1077243.9868170435,-1757613.8286256727,-189297.98469860692,-150800.8371417664,57066.93524466777,-1677557.0264949207,-1107136.4890330955,-3644887.906952018,-102398.21954318187,-2990162.8799409787,1131554.9348057609,-6657081.705962644,511942.3209682074,2011066.06059112,-761039.3869671641,1658848.0277048396,-627750.9778595273
4982,9.0,speech,95,-1125561.6697213005,-1039189.9398414552,-3872714.0577950934,1754806.184747176,-1285767.408630329,-960806.357865738,-2240225.012692411,-70952.2525886927,3429645.455887807,-294930.70930829446,-2073571.2240882993,1106574.9282448546,-44480.911573098856,-849091.5027253014,1264262.5731815454,-478429.641131136,-1282039.448497033,-1100566.262832626,-2827559.6602958804,-63894.95564612924,-2206602.0200643437,835035.2489846469,-5666707.37382909,298968.8229527368,2156895.0573373116,-816224.8492752182,1779136.5395419342,-673271.2604109562
4983,9.333333333333334,speech,95,-1054893.4646414479,-1455041.2912975175,-3849901.20605375,1500794.8788467671,-1863114.335952353,-1024711.5084099057,-2995551.8047304777,-81947.84736679756,3162019.2012152025,-691213.5276413875,-2543960.128879707,978360.2573399182,2727049.289156934,-2456538.9173801295,3131150.7198235635,-1184908.3782040973,-2018292.3121149337,-1180502.461472725,-3343004.7284242664,-191911.61246098866,-2930621.4252679003,1109022.9091048157,-7151844.911427696,453670.13038181694,2475633.4611235345,-936843.7012233547,2042051.1114875034,-772764.9312451096
4984,9.666666666666666,speech,95,-761778.4587141068,-1886836.6350048939,-3677719.3432974378,1127976.669402997,-2591822.3656035266,-1147792.7615498614,-3872403.9130079485,-193798.00879682702,3155619.1304303403,-839889.8602092327,-2975950.9074594956,854167.0042258758,673661.5929941005,-2509695.7695831247,2072011.6108940693,-784102.7587528244,-2680115.988959661,-1205217.2090301828,-3582195.5250933575,-191816.2766749085,-3680216.1001840467,1392688.9124505033,-8685020.038415033,561693.5767301649,2771994.1165796905,-1048994.234698743,2286507.1730891094,-865273.4245797393
4985,10.0,speech,95,148841.23840818097,-1827511.8370756945,-2916560.9451885233,1040971.7307318645,-2088958.6387793142,-1224585.2716487919,-3316885.1599771106,-96712.62995285567,3069013.805750156,-156412.53417100568,-2357004.685280182,899871.8225183485,-2649194.3988946923,-1306476.4407092126,480829.6239747929,-181958.36001422472,-2165695.0635665725,-1222028.6178984875,-2589302.026543259,-105704.98819569005,-2518740.918653646,953156.6775573054,-7115405.36366366,213335.43412460812,2874338.6557531003,-1087724.0541105804,2370927.0935885194,-897220.1049020181
4986,10.333333333333334,speech,95,501165.9892602929,-1898864.668407663,-2713157.9417536636,933185.1673215781,-1820765.3122815164,-1258062.8358755123,-3117796.3206771943,14646.707712576312,2574076.615323796,12936.747892610845,-2222098.71541097,909702.9903264338,-1567994.5968826732,-1540103.3245330113,1571982.0466049935,-594878.6449710202,-2161971.0630996954,-1379978.4939371995,-2532622.348365015,-226465.1879745703,-2038095.040407028,771267.851676775,-6657742.816950774,117472.17132661247,2996713.5042209746,-1134033.8603786142,2471869.215779147,-935419.213472593
4987,10.666666666666666,speech,95,376019.8220118498,-2270814.8585836166,-2981962.3391044424,725374.9866704232,-2353565.9595072065,-1293620.6215822375,-3858712.4849940753,-15524.114930254545,2402733.9919807618,-338081.5783049677,-2793610.67174826,830737.3015708942,1169297.6955488827,-2849119.0753229936,3793791.019838185,-1435668.5981615833,-2806265.9576344946,-1525238.924863457,-3217606.597622437,-352259.77718667744,-2859510.809476328,1082112.813753215,-8264677.745282953,363835.02126956027,3149150.769518033,-1191720.0623418286,2597608.624266016,-983002.2562316827
4988,11.0,speech,95,685782.7621593669,-2271023.5355855776,-2857839.7925156197,812339.8752840644,-1987888.5553329284,-1333497.0920968337,-3673131.3059920636,-66.19860394488364,2797106.533738595,-117473.00672150959,-2647523.7409847053,833288.6782190274,1312855.599870893,-3212488.876041263,4250949.822912327,-1608669.3076141244,-2589835.274194072,-1580705.947372222,-2896660.304818069,-306507.2644536274,-2437598.0702378824,922450.1260296291,-7678115.440035951,292642.32343362866,3095650.897795333,-1171474.3278149888,2553478.7180293365,-966302.3588750481
4989,11.333333333333334,speech,95,980780.6616437072,-2037717.0562781165,-2792119.7039171336,966937.2251445242,-976552.7147640262,-1373735.2703051663,-2949639.384968935,75522.36752692812,3210418.6675131517,100100.61166095779,-2253549.1228863206,850531.4802039474,555650.369567549,-2929472.4343727888,3544619.698375632,-1341375.728597706,-2018019.675844506,-1697003.735827581,-2513501.8667407567,-323337.08258733887,-1412310.214214637,534454.6957932583,-5933387.126460039,95541.12113736765,2942306.939982395,-1113445.0099641478,2426991.415119117,-918436.29353176
4990,11.666666666666666,speech,95,892546.1787436091,-2061610.845056996,-3037543.409689937,833776.9997997319,-691817.9048268554,-1390852.4769797625,-2994546.5205492456,110330.22909945644,3220918.0867588962,-142274.90170589017,-2494172.709413092,775739.3025651501,919832.5072809363,-2749998.5224053767,3806916.024457954,-1440635.4392144505,-1857693.7755190327,-1813215.3495296712,-2757939.008613071,-389374.04831306956,-1446378.0454633697,547346.8438518929,-5858796.510365938,145403.40425371664,2913188.175462875,-1102425.7166980365,2402972.509903141,-909346.9188665556
4991,12.0,speech,95,997110.6845244733,-2130228.1643092316,-3028531.557612349,708101.6228189366,-693037.0946973301,-1370498.7970207077,-3088640.9226238024,165516.7190916234,2644566.380653513,-16752.763586415946,-2732402.271826296,724361.9684523455,1130753.4096897326,-2497768.498750611,4672754.979299993,-1768291.2832057686,-1664197.505768474,-1857906.3047108946,-2701640.9962802827,-329088.80414683325,-1461243.9105759521,552972.4715195864,-5842639.627894812,137468.8205114551,2971423.09557185,-1124463.3159436774,2451008.1683329414,-927524.8538237176
4992,-5.0,speech,96,-900600.538472146,-327248.1572991555,-1291198.9355117467,47492.422211507626,156330.4005281907,-243507.99663524146,-25796.300872325206,-17235.965278500466,-1308138.43018244,-201757.0707101688,-785400.2268637257,-44580.96945930493,-1616116.1432377857,812885.455219352,-1169617.9734723796,442613.677869717,-2285930.2809520536,157956.06402194352,-1642349.97510899,231333.8387446988,-780702.2881022454,295437.92836251296,-1948552.622784601,361842.9862827212,409934.16908960306,-155129.68711189265,338138.31440387084,-127960.27964809553
4993,-4.666666666666667,speech,96,-504441.14700830757,-397125.90749139414,-777756.9679085545,-186281.56996124945,-307255.387548155,-190098.41174378432,-357059.71360819176,-27336.48920183107,-239699.9191740312,-264313.4875457344,-669878.8357040827,26231.046325801413,-2022138.2117992053,706145.8838110755,-1171674.3423603822,443391.8610177348,-1833127.8690764864,246565.93694035793,-1028624.5956493993,316125.51554361236,-872501.6968673364,330177.1978174377,-2076233.388448097,319951.05925759557,334280.9571445735,-126500.5559416211,275735.0031035634,-104345.25341531768
4994,-4.333333333333333,speech,96,156462.60190647977,-76672.81578158219,-7471.593214175343,-31357.75734408741,400016.93348234735,-57300.47234861437,455275.7796903899,63985.42675863583,94449.50757137916,292202.9331022822,95635.08855210124,105806.1123755368,-1500069.6750866717,689641.942777854,-561923.9791716137,212646.56045421743,-604248.70854276,330643.2217947218,165163.71718640055,345277.67952352704,411037.3511247978,-155547.15971323062,222538.91250436907,12156.696276320656,13979.94957517723,-5290.374325842708,11531.501741609565,-4363.8183688830195
4995,-4.0,speech,96,-98312.23089166007,-219967.88597706667,-99357.35203052021,-17768.696628033154,-658.4369792523859,2052.468937533596,27067.854805201685,-36274.765568870884,-96174.60550165702,111060.06067579321,-200847.55803473742,52854.351957944295,-1533344.6151543288,855774.0792459932,-868847.3475028187,328794.2975464653,-764134.4993136106,220919.83211257387,-359038.76222943503,125661.28170876237,-226527.19863934134,85723.74809667005,-765506.9695360952,218349.39245285056,-64595.93178305746,24444.770506593628,-53282.602762727634,20163.514335597494
4996,-3.6666666666666665,speech,96,-224486.17352074763,-430677.22775428277,-27281.825694306815,-137667.74027330652,-847296.8633266297,28058.29157887621,-786694.2608282317,-157122.64018077077,12383.783183402607,35692.67400563536,-459879.39333603857,52856.47674963709,-2667374.5025795926,1490109.615158304,-1669383.9387886417,631738.0389857064,-995317.0802150912,181061.95765897198,-674357.0827146446,15080.810950080791,-1150475.8308095392,435369.7962276181,-2184664.7063185964,388339.0501208562,-27468.76571426554,10394.891062794231,-22657.887138328988,8574.330239881134
4997,-3.3333333333333335,speech,96,258049.3406850055,-268809.9671998726,583283.8239203623,-142297.43854086284,-881043.7979227399,51193.30682525002,-615083.0835938765,-164041.56676508713,93340.26781399474,492931.0364285251,67112.4288967595,145775.95122014458,-2341035.4072851413,1516734.7628287273,-1250253.80090712,473128.3595507794,-524915.5057639182,209245.9324118099,-52273.04532549356,28140.196947093133,-692011.0242083361,261874.86127791848,-1214631.1697125079,142210.30993236304,-75639.28297779913,28623.86008898221,-62391.82185186645,23610.67832846391
4998,-3.0,speech,96,507841.95250879694,-308198.38142335694,809175.0479436393,-275370.158194789,-1179494.6162542875,21537.00546842093,-731979.5999412001,-208826.0676546983,36143.993961037515,394591.7677614032,167264.57489093082,149097.2714839909,-440850.2902183902,536009.5324960764,-105892.68931359542,40072.531150883384,-590153.2478716294,125033.9442171674,-108165.05433547753,-35052.31589871732,-747343.8886385842,282814.24763142096,-1321396.9782591483,67172.31610060614,-2237.991381861426,846.9137949599914,-1846.029656892373,698.5853453225985
4999,-2.6666666666666665,speech,96,750760.9147802297,-425291.2662851966,848662.7887168543,-375883.6994497551,-1410851.0182974748,31105.528661788972,-953879.5919615574,-173736.24590050324,40966.602540722706,229359.99121838747,216353.45630719129,125655.23970382863,289504.55875182233,-13639.757581879852,353123.91166136716,-133631.21705471163,-365475.63245368714,84854.03653837276,122249.39690101796,-30138.206071226912,-737015.5275829969,278905.7288014595,-1514542.9713309077,44838.384479445995,92608.32659868231,-35045.384875125004,76388.90782241135,-28907.53750932014
5000,-2.3333333333333335,speech,96,1098118.2923095273,-91929.22633101957,981308.5500042285,-100341.5703438607,-513587.66450973816,107012.08837962043,-173049.96841284193,29705.558727615044,-238142.0784353223,656827.1827543592,886508.328015213,150680.4370799738,311907.1048908992,-191277.72681611145,481723.0015657672,-182296.43719005235,701921.4717929544,89216.36520854548,1128180.446368681,2401.9475108742195,578086.3801982449,-218762.83082954795,680695.4011777098,-263515.79190723074,7898.316053434523,-2988.9269801574096,6515.005282113088,-2465.4464232420696
5001,-2.0,speech,96,617850.2983177161,96446.18610717604,524327.6524618091,52190.38003380549,-143283.8164510626,74820.61638100864,37953.903202815556,65623.84049779235,-455051.0862839534,376916.7079603082,759697.8534061529,39202.16891213228,1556222.435368354,-1202801.4808600703,959705.1798507721,-363177.25014371984,619390.9105117236,-101547.10201766515,688541.607661569,-159731.97072712844,596635.1216232737,-225782.1541027818,957305.7778766687,-262033.35402079343,22151.99827543579,-8382.888816033434,18272.29814525412,-6914.709989615512
5002,-1.6666666666666667,speech,96,-117357.82967795772,-93446.5833275766,-47396.76464875342,-141040.53584303588,-778263.3439739,-30503.201991917937,-706136.7238240679,-75070.53765281812,35321.13697341277,-493329.55606852216,-26716.13687460417,-146025.49851093188,2269907.3369181636,-1818752.9905481518,1200899.176916495,-454451.29392779345,-109726.2544334211,-288289.503734818,-316446.4866947945,-248187.93864897813,-727645.0512904203,275359.6983288471,-1040890.2669683995,32112.55037498839,173289.3843981943,-65577.1828955006,142939.48824666458,-54091.99759289161
5003,-1.3333333333333333,speech,96,86368.30389824779,169526.78742047987,164056.68236261595,-3883.9359846490897,-136630.48937772616,-2177.6817557188087,-121815.90463236414,5847.162122778138,346791.29485595407,-208841.32656417787,438915.5653189907,-110300.77436792229,1055096.2244743684,-875614.058301444,875347.0077336534,-331253.9370056058,837426.0941943404,-220778.82489219768,573291.3544729638,-74681.4475183074,105685.03992663491,-39993.95125475047,503066.144105472,-189485.95273221037,95799.48200391408,-36253.000577514715,79021.16439209881,-29903.651443809675
5004,-1.0,speech,96,269677.16614603664,680967.1547942202,242477.1075266563,396707.52219377214,1333365.101464076,65741.72431609927,1189216.4347205523,194636.88752036158,-85461.7301026177,433298.31863471057,1183054.9383026974,16932.04653811624,424985.700309829,-288759.61085343495,585808.7488066832,-221685.17474796347,1931345.6020005618,-181813.21120756044,1309804.8409424701,-39570.08307310208,1781353.3456840673,-674110.1571635256,3458865.9065787457,-539149.6784525983,-90433.99166299096,34222.56032502844,-74595.38582414151,28228.822419437158
5005,-0.6666666666666666,speech,96,-395866.979368122,601730.970455525,-429948.86247119267,361540.75590900006,1440829.8224106452,15875.74582341861,1023185.9803612522,157612.7620387575,24473.699266570835,-180477.53782602915,313394.4439436649,-70723.30469312984,1625642.0170554759,-949186.3710169733,683891.8971183692,-258802.3736931807,1315998.2415149948,-304529.9614343183,138005.96374031334,-213763.79791745456,1139717.3179087664,-431298.4968192459,2498161.4482471333,-270808.85398118425,-127673.34896410507,48314.89583148204,-105312.64351272956,39853.026824618966
5006,-0.3333333333333333,speech,96,-811592.4865055478,418373.4818714954,-800735.6529376326,188884.9436955582,1175331.3244828342,3891.0733333996536,593975.5755003752,104447.07556047638,856747.7148192695,-925675.0507720775,-898666.0330350896,-242725.48770566846,2488243.7339642546,-991807.2456336052,877091.5808586937,-331914.12857644336,966023.7597885771,-316646.7993901862,-380894.12601535197,-201987.14809700614,293952.6218338839,-111239.2713007636,1199604.0099837116,31116.69902156844,-258386.47438549035,97780.12165803315,-213132.67715034256,80654.91489299474
5007,0.0,speech,96,-692471.4851075493,672322.8382216064,-672143.6985192815,365077.07851998595,1692491.8522728812,122299.91476986057,1144819.6193940688,237785.56497666237,882049.8486942798,-748486.6430546929,-1086548.4937854244,-250735.06761014852,2099419.733627949,-275462.0299257127,780003.5670047496,-295173.51423603314,1700922.9988195065,-231891.88822771894,436911.80080017063,-60908.362976727745,1027755.3278391296,-388929.18536003894,2546181.472884541,-93095.81320529991,-503506.7962694448,190539.98825581395,-415322.63524055696,157168.82200485928
5008,0.3333333333333333,speech,96,-742068.8240257994,806539.4716096064,-700336.7940625116,478027.0262632791,1860382.259514794,218432.05478628288,1408175.6180911255,367286.52842161857,76882.81661672525,-479346.0940816436,-952093.1730907577,-127958.52339426025,1730986.8935650086,-354597.2268940325,345478.70192249585,-130738.07204723381,1948935.5543980596,-212821.23585766603,705314.9445495878,-39824.85381866086,1401961.603417703,-530538.5139376748,3108047.788702837,-141891.64846331236,-578324.676476084,218853.00830146464,-477036.9147711683,180523.10080328438
5009,0.6666666666666666,speech,96,-619762.2610853859,746652.3190126353,-570858.8858909573,385004.9006674801,1921491.0139575351,279182.6704904985,1562519.946603789,471491.4408747537,-444034.7606462729,-264206.78048115707,-653531.9794036585,33513.57636974082,1866016.8637561856,-824363.9169018604,2667.026828873709,-1009.2718994397093,2157565.129655187,-158848.86655070723,997728.1712548573,-18089.898349703315,1525249.2819065377,-577193.7586839226,3159049.4570536762,-87507.20821305935,-698327.97447005,264265.3585613679,-576022.8397471278,217981.93377664816
5010,1.0,speech,96,-277386.66928392806,935430.8506283113,-268346.7665505561,471788.3834500065,2757540.408791228,382268.82738645264,2508252.063492355,614892.8012416859,-806929.8179528328,150832.55314534606,-211128.52899893536,171039.60725756214,2225941.7671267255,-690329.6609780958,231758.48373406276,-87703.40161454938,2961554.0949765304,-117846.3786780672,1874752.4318901422,-5606.521186574342,2435603.6397605455,-921695.3819774248,4795074.6919587245,-191956.53510393284,-1055957.3644907344,399601.56510188524,-871017.0320864476,329615.36228312115
5011,1.3333333333333333,speech,96,-462044.6211871074,1055185.343529053,-433931.78281132784,566188.3836506918,3150589.680943245,443337.84598701244,2995535.5564904124,629947.2114963194,-1346258.9723653942,170836.41408076987,-584758.8158426363,216235.24449958568,2369686.4503994305,-271284.49321239814,699087.6579067749,-264552.8424129937,3028498.267613609,-231836.0660895073,1913288.5207191736,-154554.09486659686,2541786.453893704,-961877.7038602736,5277416.5353482,-152067.7498092443,-1256940.0537033947,475658.610460432,-1036799.6208022215,392351.7796283565
5012,1.6666666666666667,speech,96,-649921.6733927658,889847.7900095838,-541700.9918500715,424086.83889398666,2904262.997923226,459886.86775757495,2819099.6316396673,594842.4529513563,-1681177.251017053,99857.80844010873,-1273030.312445482,262546.6659703427,1448020.346992866,356318.4631502779,450255.2704119398,-170388.23422454766,2730867.2780892244,-279021.2922260968,1792990.9321717038,-252793.4797534471,1982259.4050489885,-750138.203806671,4438682.382753813,16067.335281479633,-1252152.1260502753,473846.7348600334,-1032850.2506150327,390857.2358512697
5013,2.0,speech,96,-203386.0676419853,917897.4915977793,-77272.00967060833,382520.5341251947,3562861.825803455,575183.5559974335,3549061.366707192,784708.2940889843,-1856946.8229821054,656540.6488461588,-1006433.0742337559,433471.9850544652,13670.561824235872,1062749.6124823831,-408611.2613774293,154629.06463408488,3495614.2954564686,-149354.6052371548,2840704.5276850075,-191679.95018366023,2753616.564149756,-1042039.6937667932,5685063.341215907,-48341.28237941981,-1493367.2909116128,565128.7890851935,-1231819.0007341204,466152.1545928974
5014,2.3333333333333335,speech,96,-92890.55455941975,1129931.3783948892,10828.982106054318,517200.5070390204,4593580.387167724,736754.1322556728,4638882.5677804435,1002503.4766797236,-2005530.982943531,994193.944557189,-673136.7700449044,633865.0702108063,333287.1336559271,741727.5746258193,-275655.4432521541,104315.14591077984,4159351.1472669686,-128571.86548067778,3430991.98224532,-260927.02462448357,3631035.8581520645,-1374077.8374687515,7355078.510250624,-68418.04274309304,-1938591.9141077849,733613.2963521051,-1599067.0004629365,605128.2917051638
5015,2.6666666666666665,speech,96,-587911.523274544,1134383.0946326754,-475766.97035330604,507127.7157242131,4710066.170332926,794218.9828353684,4820735.823770861,945252.3212430062,-1825808.5785217935,632561.8482420585,-1259778.6223212439,773444.0755798259,2443977.2369784797,-444034.0930907869,1332849.8190485537,-504384.828069675,3758060.337526461,-215905.3674931921,2823869.797020471,-465613.6822200759,3081210.2062145895,-1166009.5968032375,6858506.3388176905,183323.80226645994,-2242432.6057228493,848594.4688822803,-1849693.044976846,699971.6660788563
5016,3.0,speech,96,-541968.2236553925,1044943.5713001441,-446217.057779166,366604.3660984943,4664482.019872412,816914.899456835,4920952.962601654,840472.3464430586,-1610777.5164870443,619492.0406407957,-1737580.1592014853,917087.2443238153,3330804.5529006585,-835354.7996909196,2226152.9262290434,-842433.8173031147,3622400.8139506094,-150839.6352322862,2828982.8652050635,-531056.5499234077,2754977.2000734136,-1042554.593575168,6571681.153306157,300731.0101964344,-2440874.863973916,923690.149490296,-2013380.1337124181,761915.0920591765
5017,3.3333333333333335,speech,96,118524.44890812208,996609.4612497502,165030.98110888858,246131.75070083627,4989391.924610496,923533.7062583815,5482694.4263094105,958347.910594703,-1888291.1825757814,1116248.581963994,-1514230.889132624,1063074.3694307806,1775743.9895019755,-23012.694911331622,989392.1283989443,-374411.55893484125,4082913.0994813107,-27835.854255079674,3644302.8772226716,-489629.3096493129,3368858.8934497247,-1274863.2962838968,7561780.801355051,207101.86960926402,-2634254.3397420156,996869.9423248145,-2172891.1354953353,822278.1787773266
5018,3.6666666666666665,speech,96,652225.5001964287,912222.7778006344,670682.7440245813,152039.6469072871,5259535.579115206,1072533.0495721605,6013663.44088481,1165513.3955415124,-2474420.7405028217,1450647.8591330869,-1192293.3537101946,1157493.8814252792,194799.29654116934,950300.4601434529,-200190.2844080813,75757.17889542031,4437615.307564527,9445.743720056465,4250241.450106669,-470786.6778371019,3860104.0581058366,-1460763.1661522093,8343973.499171519,170422.87005493717,-2810564.3663812266,1063590.2143332993,-2318322.23081653,877313.0648997014
5019,4.0,speech,96,1068539.9505892482,901694.6342287282,1043225.390595544,154965.40120368853,5790582.95456213,1196157.076945714,6758404.6526094545,1295280.6318360493,-3189150.5849502445,1824491.571734284,-911521.498960466,1220433.9334933895,467242.0603453695,1211394.9916031011,627087.241838818,-237306.02363388732,4955487.112086575,89396.83393435835,4811401.866905978,-448669.43726278766,4339196.868833113,-1642064.271133858,9373146.69826122,136826.90151988453,-3057110.8580575893,1156889.7804495567,-2521688.5793762915,954272.148577032
5020,4.333333333333333,speech,96,1379123.885460582,891670.4149895723,1270452.661976849,188603.37908678537,6438290.690994498,1281051.2374640969,7541418.032646139,1354980.1364074845,-3803308.236403309,2225115.5149202966,-709947.9601376826,1223362.9454355426,1578507.2112003851,698877.1763028053,1903339.9394792835,-720273.0378263504,5325088.546997137,165214.68184840705,5114763.70503484,-467244.7773973847,4722029.514259191,-1786938.0410688156,10327711.64923503,138160.27077964676,-3318651.889875612,1255863.6681909864,-2737423.3248911593,1035911.7534072655
5021,4.666666666666667,speech,96,1471953.9121236566,671896.025807877,1292813.3110816823,82539.28208896721,6553586.168160313,1323870.336711931,7726908.892816941,1374473.6948809926,-3628003.7043176712,2134708.243951599,-731984.4634313234,1132194.003431754,2148825.5916828862,426085.2525011606,2074923.8655227495,-785204.8311912864,4907573.9252660815,73566.22863625914,4857434.931223153,-529839.8582554928,4436441.727981572,-1678864.239788444,9965762.836610135,312135.3393393235,-3457878.0256485427,1308550.4372110423,-2852265.400573154,1079370.9637175286
5022,5.0,speech,96,1749966.7964677287,513412.5886446554,1497028.1035703714,-693.6100165233494,6945988.699255829,1353307.7877364606,8141818.102433045,1382425.6965181236,-2889404.6744027683,1961229.4334535392,-494180.2206084972,1048557.6189551846,2165139.63804013,1007239.8475829092,2354632.839088606,-891053.9377637514,4819936.039080997,-2221.449613395321,5042711.169150791,-519596.6126708893,4511005.28938935,-1707081.019026012,10185839.401501376,403767.1410195787,-3640986.408783644,1377843.3830671962,-3003304.188493726,1136527.94568835
5023,5.333333333333333,speech,96,2140482.7888248083,623064.6398188116,1803747.7368859318,90300.40197338973,8127766.498149708,1397229.1066030685,9328485.477598967,1396328.1525871311,-2554976.494268795,2120205.115079102,74210.1242109,1011845.6647684184,1255299.2815363104,1259557.309929939,3228983.3551854324,-1221930.776572898,5770772.542345537,151246.74141342737,5715445.161319024,-489332.13254188455,5357137.990460865,-2027279.5071488044,11940407.263989154,322219.3071137672,-3972686.70412061,1503367.3498661153,-3276910.506799901,1240067.649746042
5024,5.666666666666667,speech,96,2097320.7773308493,644236.6167207045,1732406.0451292165,140425.1041495994,8906352.759130795,1422953.1353196092,10141717.292744348,1403086.6390334363,-2360633.271622862,2081902.3904309897,315565.75318803557,925872.783418298,-1248813.0436050217,675202.9777786604,3000350.1491843485,-1135410.0608465043,6384056.861083227,351164.7411987805,5751908.341173696,-526849.5885482205,5557014.71950295,-2102918.028587768,12618267.940316321,397439.9462881428,-4205666.409631759,1591532.8933718707,-3469086.1556042107,1312791.8833363885
5025,6.0,speech,96,1910609.0792394707,420894.5426228084,1518695.3625823867,40706.76357612091,9018757.247590624,1399024.482526185,10234631.195896585,1404960.7434553949,-1705918.6489747246,1736943.6785995949,278182.7428465762,795485.0654753632,-3478992.426548215,707299.1933917339,1623156.0981993997,-614244.229034723,5862846.565328026,337193.02925155836,5427645.255847621,-523332.81097647786,5062099.51481398,-1915629.3206939497,11885706.801438665,614497.8802263223,-4227202.956267961,1599682.879377098,-3486850.7922867746,1319514.4811045697
5026,6.333333333333333,speech,96,2021357.484340223,200488.27725738284,1547995.5933299577,-96820.4816396071,9196720.296849526,1335886.5939153044,10291463.805391613,1393865.4180133715,-1039425.4577445561,1470486.0610500288,397152.16008239175,704310.883087238,-2547031.2071762406,1378567.9340383704,1221499.130238586,-462246.8488103561,4923458.852619823,161979.93002951273,5388692.793154916,-451064.11348894914,4862929.460562098,-1840258.2232644006,11574134.250367476,690112.183681738,-4116288.780533739,1557710.087950282,-3395362.1210458395,1284892.802761902
5027,6.666666666666667,speech,96,2106635.092885159,85869.02278918096,1721989.472234724,-211698.81629591802,9126518.874678504,1241798.5854671479,10346933.09967991,1370006.2149090222,-411808.5973660639,1223398.5387002018,625536.1324760969,652567.3449210632,248354.79386441817,1229431.5052121975,2143255.9293984016,-811063.4506673877,4234274.732029759,83004.35088255776,5362447.6396102635,-398491.2107801666,4723739.669709806,-1787585.2081018921,11332522.781097768,633143.7926181124,-3826516.6041655755,1448052.8052857097,-3156340.6325569046,1194440.8923865014
5028,7.0,speech,96,1977321.2944696597,27869.216729469405,2006405.995030354,-228996.8965808038,8650762.338182699,1117515.282166056,10481608.114198703,1372957.9567268165,491934.13676513085,1025592.6712510402,938569.1605746833,623991.3427145613,1122399.0320458424,734856.7436751536,2718786.7911994406,-1028859.2072707305,3994496.6502694786,175161.49188125052,5454781.139592583,-347589.0273567223,4448150.860541172,-1683295.2782509264,10614059.4787929,560317.6853142761,-3405377.3334113224,1288682.8180320787,-2808959.6775651034,1062982.958601212
5029,7.333333333333333,speech,96,1765622.1386994265,-102545.03043760866,2247484.4055371988,-215048.707571443,8275493.711336097,969858.343545056,10693508.603087507,1354347.1788784,1006407.4911665767,951405.8327241002,1111947.055840961,608706.031068401,235325.36668862303,850428.5337323071,2598513.7677849764,-983344.7859388291,3709697.314040288,201642.3802883309,5488248.391700982,-330478.09566938237,4090268.5084269717,-1547863.3443147056,9625845.279281056,583539.1802275046,-3029004.4317015796,1146253.5821152613,-2498504.71145661,945498.7736119468
5030,7.666666666666667,speech,96,1447676.517636285,-389257.8205193574,2186784.580155045,-386963.8991324664,7671110.640629419,821188.008926009,10247220.465325287,1258424.2436435372,1181706.741343927,576685.2450353841,775194.8068296042,574372.1791487277,355291.9840224871,671145.1202828487,2850361.7339677303,-1078650.5670608655,2778913.00467964,47287.071846487364,4729982.065007137,-420902.6334415788,3210213.660878481,-1214827.8390171211,7886655.713549732,753945.9001951154,-2675781.268409544,1012584.8056776742,-2207145.039465309,835240.7415639914
