,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID
23129,Hold,70.0,8.809315466992518e-15,5.08627013121505e-19,5.0573156509290374e-08,-12.215450191768829,-6.177738743797661e-07,2,2,hbo,True,S2_D2 hbo,NDARDC882NK4
23130,Inhale,70.0,8.809315466992518e-15,3.948417667474894e-18,3.388870084045076e-08,-11.697468190188664,-3.964120000879926e-07,2,2,hbo,True,S2_D2 hbo,NDARDC882NK4
23134,control,70.0,8.809315466992518e-15,6.037364000391671e-17,2.3762694037705395e-08,11.019813820696678,2.6186046417369245e-07,2,2,hbo,True,S2_D2 hbo,NDARDC882NK4
23194,ild_0__itd_50,70.0,8.809315466992518e-15,3.739022332005728e-17,2.3954038271279258e-08,11.13797418021087,2.667994597772914e-07,2,2,hbo,True,S2_D2 hbo,NDARDC882NK4
23195,ild_0__itd_500,70.0,8.809315466992518e-15,0.5409271286158814,2.4033018275868172e-08,-0.6144240488603574,-1.4766464395393888e-08,2,2,hbo,False,S2_D2 hbo,NDARDC882NK4
23196,ild_10__itd_0,70.0,8.809315466992518e-15,5.096162685841551e-11,2.3901612279669467e-08,7.757992285061373,1.854285236662039e-07,2,2,hbo,True,S2_D2 hbo,NDARDC882NK4
23197,ild_70n__itd_0,70.0,8.809315466992518e-15,0.01649020329535875,2.3383379094988856e-08,-2.4570365753082744,-5.745381769068652e-08,2,2,hbo,True,S2_D2 hbo,NDARDC882NK4
23268,Exhale,70.0,1.52690760356744e-14,0.0009641060068817533,5.898793686330095e-08,3.4465956156322735,2.033075645682464e-07,3,3,hbo,True,S3_D3 hbo,NDARDC882NK4
23269,Hold,70.0,1.52690760356744e-14,9.290354374497574e-10,7.901740401369313e-08,-7.0704770293781465,-5.586907399999098e-07,3,3,hbo,True,S3_D3 hbo,NDARDC882NK4
23270,Inhale,70.0,1.52690760356744e-14,0.03645670537552856,5.388323271225062e-08,-2.1327174919570497,-1.1491771292860919e-07,3,3,hbo,True,S3_D3 hbo,NDARDC882NK4
23274,control,70.0,1.52690760356744e-14,3.3147647692358073e-22,3.7488876444080626e-08,14.14286500364727,5.302001186870443e-07,3,3,hbo,True,S3_D3 hbo,NDARDC882NK4
23334,ild_0__itd_50,70.0,1.52690760356744e-14,9.841405973454196e-12,3.776620099164955e-08,8.145843680822189,3.076375696964892e-07,3,3,hbo,True,S3_D3 hbo,NDARDC882NK4
23335,ild_0__itd_500,70.0,1.52690760356744e-14,0.36433066719379137,3.788322647975938e-08,-0.9130876357616452,-3.459070570142644e-08,3,3,hbo,False,S3_D3 hbo,NDARDC882NK4
23336,ild_10__itd_0,70.0,1.52690760356744e-14,7.966458797273309e-20,3.769130601572447e-08,12.691193732175174,4.783476666642589e-07,3,3,hbo,True,S3_D3 hbo,NDARDC882NK4
23337,ild_70n__itd_0,70.0,1.52690760356744e-14,0.000299940763541214,3.694272522350113e-08,3.805513889625088,1.4058605395863662e-07,3,3,hbo,True,S3_D3 hbo,NDARDC882NK4
23408,Exhale,70.0,5.255141143245266e-13,2.2774628947828096e-10,4.1265156987351777e-07,7.404134883018021,3.0553278830326614e-06,4,3,hbo,True,S4_D3 hbo,NDARDC882NK4
23409,Hold,70.0,5.255141143245266e-13,0.043105881406781406,5.611966425444753e-07,2.0601242780692655,1.1561348280768328e-06,4,3,hbo,True,S4_D3 hbo,NDARDC882NK4
23410,Inhale,70.0,5.255141143245266e-13,3.824193383038018e-17,3.950070867435005e-07,11.132411550723697,4.397381455081062e-06,4,3,hbo,True,S4_D3 hbo,NDARDC882NK4
23414,control,70.0,5.255141143245266e-13,1.1391382877432224e-18,2.70220826413631e-07,12.010696399618988,3.2455403069082654e-06,4,3,hbo,True,S4_D3 hbo,NDARDC882NK4
23474,ild_0__itd_50,70.0,5.255141143245266e-13,1.2854363330034797e-14,2.719524658752525e-07,9.719689030041588,2.643293399260451e-06,4,3,hbo,True,S4_D3 hbo,NDARDC882NK4
23475,ild_0__itd_500,70.0,5.255141143245266e-13,0.27751174698744935,2.726337379646824e-07,-1.0944445445827233,-2.983825071846424e-07,4,3,hbo,False,S4_D3 hbo,NDARDC882NK4
23476,ild_10__itd_0,70.0,5.255141143245266e-13,4.220323829075428e-05,2.715031793403912e-07,4.370196997177972,1.18652237907765e-06,4,3,hbo,True,S4_D3 hbo,NDARDC882NK4
23477,ild_70n__itd_0,70.0,5.255141143245266e-13,1.962779296956471e-07,2.6690083410778827e-07,5.77280947650704,1.5407676644250735e-06,4,3,hbo,True,S4_D3 hbo,NDARDC882NK4
23548,Exhale,70.0,1.0999766537460105e-13,0.09492309992104367,1.887917634282235e-07,1.6928888160050732,3.1960346486151514e-07,5,4,hbo,False,S5_D4 hbo,NDARDC882NK4
23549,Hold,70.0,1.0999766537460105e-13,4.967135597852917e-06,2.567524553667505e-07,-4.948149249604512,-1.2704494693571025e-06,5,4,hbo,True,S5_D4 hbo,NDARDC882NK4
23550,Inhale,70.0,1.0999766537460105e-13,1.6924393257855377e-10,1.8071925546244372e-07,7.474400162687457,1.3507680324292455e-06,5,4,hbo,True,S5_D4 hbo,NDARDC882NK4
23554,control,70.0,1.0999766537460105e-13,2.1169267264755137e-18,1.236284314859097e-07,11.854182572767442,1.4655139980188443e-06,5,4,hbo,True,S5_D4 hbo,NDARDC882NK4
23614,ild_0__itd_50,70.0,1.0999766537460105e-13,5.287061754005615e-16,1.2442067194117227e-07,10.489039771178998,1.3050533763477706e-06,5,4,hbo,True,S5_D4 hbo,NDARDC882NK4
